ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,equation,a,b,c,n,rest,rest2
5,1,4,3,2,7,1,0,4,2,0,0,102,94,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+2*1=8(3), 3*4+2*0+7*1=2(4), 2*4+7*0=0(5), 7*4=0(6)]",,,,0,208741,20
5,1,4,3,2,8,1,0,4,2,0,0,103,94,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+2*1=8(3), 3*4+2*0+8*1=2(4), 2*4+8*0=0(5), 8*4=0(6)]",,,,0,218741,21
5,1,4,3,2,9,1,0,4,0,0,0,104,94,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+2*1=8(3), 3*4+2*0+9*1=2(4), 2*4+9*0=0(5), 9*4=0(6)]",,,,0,228741,22
6,1,4,3,2,9,1,0,4,2,0,0,105,104,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+2*1=8(3), 3*4+2*0+9*1=2(4), 2*4+9*0=0(5), 9*4=0(6)]",,,,0,1028741,10
4,1,4,3,3,,1,0,4,2,0,0,106,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+3*1=8(3), 3*4+3*0+x4*1=2(4), 3*4+x4*0=0(5), x4*4=0(6)]",1,,,2,19741,19
4,1,4,3,4,,1,0,4,2,0,0,107,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+4*1=8(3), 3*4+4*0+x4*1=2(4), 4*4+x4*0=0(5), x4*4=0(6)]",1,,,2,20741,20
4,1,4,3,5,,1,0,4,2,0,0,108,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+5*1=8(3), 3*4+5*0+x4*1=2(4), 5*4+x4*0=0(5), x4*4=0(6)]",1,,,2,21741,21
4,1,4,3,6,,1,0,4,2,0,0,109,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+6*1=8(3), 3*4+6*0+x4*1=2(4), 6*4+x4*0=0(5), x4*4=0(6)]",1,,,2,22741,22
4,1,4,3,7,,1,0,4,2,0,0,110,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+7*1=8(3), 3*4+7*0+x4*1=2(4), 7*4+x4*0=0(5), x4*4=0(6)]",1,,,2,23741,23
4,1,4,3,8,,1,0,4,2,0,0,111,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+8*1=8(3), 3*4+8*0+x4*1=2(4), 8*4+x4*0=0(5), x4*4=0(6)]",1,,,2,24741,24
4,1,4,3,9,,1,0,4,2,0,0,112,91,"[1*1=1(0), 1*0+4*1=4(1), 1*4+4*0+3*1=7(2), 4*4+3*0+9*1=8(3), 3*4+9*0+x4*1=2(4), 9*4+x4*0=0(5), x4*4=0(6)]",1,,,2,25741,25
3,1,4,2,,,1,0,5,0,0,0,113,2,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+x3*1=8(3), 2*5+x3*0+x4*1=2(4), x3*5+x4*0=0(5), x4*5=0(6)]",1,,,8,741,7
4,1,4,2,0,,1,0,5,2,0,0,114,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+0*1=8(3), 2*5+0*0+x4*1=2(4), 0*5+x4*0=0(5), x4*5=0(6)]",1,,,2,20741,20
4,1,4,2,1,,1,0,5,2,0,0,115,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+1*1=8(3), 2*5+1*0+x4*1=2(4), 1*5+x4*0=0(5), x4*5=0(6)]",1,,,2,21741,21
4,1,4,2,2,,1,0,5,2,0,0,116,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+2*1=8(3), 2*5+2*0+x4*1=2(4), 2*5+x4*0=0(5), x4*5=0(6)]",1,,,2,22741,22
4,1,4,2,3,,1,0,5,2,0,0,117,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+3*1=8(3), 2*5+3*0+x4*1=2(4), 3*5+x4*0=0(5), x4*5=0(6)]",1,,,2,23741,23
4,1,4,2,4,,1,0,5,2,0,0,118,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+4*1=8(3), 2*5+4*0+x4*1=2(4), 4*5+x4*0=0(5), x4*5=0(6)]",1,,,2,24741,24
4,1,4,2,5,,1,0,5,2,0,0,119,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+5*1=8(3), 2*5+5*0+x4*1=2(4), 5*5+x4*0=0(5), x4*5=0(6)]",1,,,2,25741,25
4,1,4,2,6,,1,0,5,2,0,0,120,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+6*1=8(3), 2*5+6*0+x4*1=2(4), 6*5+x4*0=0(5), x4*5=0(6)]",1,,,2,26741,26
4,1,4,2,7,,1,0,5,2,0,0,121,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+7*1=8(3), 2*5+7*0+x4*1=2(4), 7*5+x4*0=0(5), x4*5=0(6)]",1,,,2,27741,27
4,1,4,2,8,,1,0,5,0,0,0,122,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+x4*1=2(4), 8*5+x4*0=0(5), x4*5=0(6)]",1,,,2,28741,28
5,1,4,2,8,0,1,0,5,0,0,0,123,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+0*1=2(4), 8*5+0*0=0(5), 0*5=0(6)]",,,,0,128741,12
6,1,4,2,8,0,1,0,5,2,0,0,124,123,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+0*1=2(4), 8*5+0*0=0(5), 0*5=0(6)]",,,,0,4128741,41
5,1,4,2,8,1,1,0,5,2,0,0,125,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+1*1=2(4), 8*5+1*0=0(5), 1*5=0(6)]",,,,0,138741,13
5,1,4,2,8,2,1,0,5,2,0,0,126,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+2*1=2(4), 8*5+2*0=0(5), 2*5=0(6)]",,,,0,148741,14
5,1,4,2,8,3,1,0,5,2,0,0,127,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+3*1=2(4), 8*5+3*0=0(5), 3*5=0(6)]",,,,0,158741,15
5,1,4,2,8,4,1,0,5,2,0,0,128,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+4*1=2(4), 8*5+4*0=0(5), 4*5=0(6)]",,,,0,168741,16
5,1,4,2,8,5,1,0,5,2,0,0,129,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+5*1=2(4), 8*5+5*0=0(5), 5*5=0(6)]",,,,0,178741,17
5,1,4,2,8,6,1,0,5,2,0,0,130,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+6*1=2(4), 8*5+6*0=0(5), 6*5=0(6)]",,,,0,188741,18
5,1,4,2,8,7,1,0,5,2,0,0,131,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+7*1=2(4), 8*5+7*0=0(5), 7*5=0(6)]",,,,0,198741,19
5,1,4,2,8,8,1,0,5,2,0,0,132,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+8*1=2(4), 8*5+8*0=0(5), 8*5=0(6)]",,,,0,208741,20
5,1,4,2,8,9,1,0,5,2,0,0,133,122,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+8*1=8(3), 2*5+8*0+9*1=2(4), 8*5+9*0=0(5), 9*5=0(6)]",,,,0,218741,21
4,1,4,2,9,,1,0,5,2,0,0,134,113,"[1*1=1(0), 1*0+4*1=4(1), 1*5+4*0+2*1=7(2), 4*5+2*0+9*1=8(3), 2*5+9*0+x4*1=2(4), 9*5+x4*0=0(5), x4*5=0(6)]",1,,,2,29741,29
3,1,4,1,,,1,0,6,0,0,0,135,2,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+x3*1=8(3), 1*6+x3*0+x4*1=2(4), x3*6+x4*0=0(5), x4*6=0(6)]",1,,,8,741,7
4,1,4,1,0,,1,0,6,2,0,0,136,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+0*1=8(3), 1*6+0*0+x4*1=2(4), 0*6+x4*0=0(5), x4*6=0(6)]",1,,,2,24741,24
4,1,4,1,1,,1,0,6,2,0,0,137,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+1*1=8(3), 1*6+1*0+x4*1=2(4), 1*6+x4*0=0(5), x4*6=0(6)]",1,,,2,25741,25
4,1,4,1,2,,1,0,6,2,0,0,138,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+2*1=8(3), 1*6+2*0+x4*1=2(4), 2*6+x4*0=0(5), x4*6=0(6)]",1,,,2,26741,26
4,1,4,1,3,,1,0,6,2,0,0,139,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+3*1=8(3), 1*6+3*0+x4*1=2(4), 3*6+x4*0=0(5), x4*6=0(6)]",1,,,2,27741,27
4,1,4,1,4,,1,0,6,0,0,0,140,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+x4*1=2(4), 4*6+x4*0=0(5), x4*6=0(6)]",1,,,2,28741,28
5,1,4,1,4,0,1,0,6,2,0,0,141,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+0*1=2(4), 4*6+0*0=0(5), 0*6=0(6)]",,,,0,88741,8
5,1,4,1,4,1,1,0,6,2,0,0,142,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+1*1=2(4), 4*6+1*0=0(5), 1*6=0(6)]",,,,0,98741,9
5,1,4,1,4,2,1,0,6,2,0,0,143,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+2*1=2(4), 4*6+2*0=0(5), 2*6=0(6)]",,,,0,108741,10
5,1,4,1,4,3,1,0,6,2,0,0,144,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+3*1=2(4), 4*6+3*0=0(5), 3*6=0(6)]",,,,0,118741,11
5,1,4,1,4,4,1,0,6,0,0,0,145,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+4*1=2(4), 4*6+4*0=0(5), 4*6=0(6)]",,,,0,128741,12
6,1,4,1,4,4,1,0,6,2,0,0,146,145,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+4*1=2(4), 4*6+4*0=0(5), 4*6=0(6)]",,,,0,2528741,25
5,1,4,1,4,5,1,0,6,2,0,0,147,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+5*1=2(4), 4*6+5*0=0(5), 5*6=0(6)]",,,,0,138741,13
5,1,4,1,4,6,1,0,6,2,0,0,148,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+6*1=2(4), 4*6+6*0=0(5), 6*6=0(6)]",,,,0,148741,14
5,1,4,1,4,7,1,0,6,2,0,0,149,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+7*1=2(4), 4*6+7*0=0(5), 7*6=0(6)]",,,,0,158741,15
5,1,4,1,4,8,1,0,6,2,0,0,150,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+8*1=2(4), 4*6+8*0=0(5), 8*6=0(6)]",,,,0,168741,16
5,1,4,1,4,9,1,0,6,2,0,0,151,140,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+4*1=8(3), 1*6+4*0+9*1=2(4), 4*6+9*0=0(5), 9*6=0(6)]",,,,0,178741,17
4,1,4,1,5,,1,0,6,2,0,0,152,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+5*1=8(3), 1*6+5*0+x4*1=2(4), 5*6+x4*0=0(5), x4*6=0(6)]",1,,,2,29741,29
4,1,4,1,6,,1,0,6,2,0,0,153,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+6*1=8(3), 1*6+6*0+x4*1=2(4), 6*6+x4*0=0(5), x4*6=0(6)]",1,,,2,30741,30
4,1,4,1,7,,1,0,6,2,0,0,154,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+7*1=8(3), 1*6+7*0+x4*1=2(4), 7*6+x4*0=0(5), x4*6=0(6)]",1,,,2,31741,31
4,1,4,1,8,,1,0,6,2,0,0,155,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+8*1=8(3), 1*6+8*0+x4*1=2(4), 8*6+x4*0=0(5), x4*6=0(6)]",1,,,2,32741,32
4,1,4,1,9,,1,0,6,2,0,0,156,135,"[1*1=1(0), 1*0+4*1=4(1), 1*6+4*0+1*1=7(2), 4*6+1*0+9*1=8(3), 1*6+9*0+x4*1=2(4), 9*6+x4*0=0(5), x4*6=0(6)]",1,,,2,33741,33
3,1,4,0,,,1,0,7,0,0,1,157,2,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+x3*1=8(3), 0*7+x3*0+x4*1=2(4), x3*7+x4*0=0(5), x4*7=0(6)]",1,,,8,741,7
4,1,4,0,0,,1,0,7,0,0,1,158,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+x4*1=2(4), 0*7+x4*0=0(5), x4*7=0(6)]",1,,,2,28741,28
5,1,4,0,0,0,1,0,7,0,0,1,159,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+0*1=2(4), 0*7+0*0=0(5), 0*7=0(6)]",,,,0,28741,2
6,1,4,0,0,0,1,0,7,1,1,1,160,159,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+0*1=2(4), 0*7+0*0=0(5), 0*7=0(6)]",,,,0,28741,0
5,1,4,0,0,1,1,0,7,2,0,0,161,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+1*1=2(4), 0*7+1*0=0(5), 1*7=0(6)]",,,,0,38741,3
5,1,4,0,0,2,1,0,7,2,0,0,162,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+2*1=2(4), 0*7+2*0=0(5), 2*7=0(6)]",,,,0,48741,4
5,1,4,0,0,3,1,0,7,2,0,0,163,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+3*1=2(4), 0*7+3*0=0(5), 3*7=0(6)]",,,,0,58741,5
5,1,4,0,0,4,1,0,7,2,0,0,164,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+4*1=2(4), 0*7+4*0=0(5), 4*7=0(6)]",,,,0,68741,6
5,1,4,0,0,5,1,0,7,2,0,0,165,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+5*1=2(4), 0*7+5*0=0(5), 5*7=0(6)]",,,,0,78741,7
5,1,4,0,0,6,1,0,7,2,0,0,166,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+6*1=2(4), 0*7+6*0=0(5), 6*7=0(6)]",,,,0,88741,8
5,1,4,0,0,7,1,0,7,2,0,0,167,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+7*1=2(4), 0*7+7*0=0(5), 7*7=0(6)]",,,,0,98741,9
5,1,4,0,0,8,1,0,7,2,0,0,168,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+8*1=2(4), 0*7+8*0=0(5), 8*7=0(6)]",,,,0,108741,10
5,1,4,0,0,9,1,0,7,2,0,0,169,158,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+0*1=8(3), 0*7+0*0+9*1=2(4), 0*7+9*0=0(5), 9*7=0(6)]",,,,0,118741,11
4,1,4,0,1,,1,0,7,2,0,0,170,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+1*1=8(3), 0*7+1*0+x4*1=2(4), 1*7+x4*0=0(5), x4*7=0(6)]",1,,,2,29741,29
4,1,4,0,2,,1,0,7,2,0,0,171,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+2*1=8(3), 0*7+2*0+x4*1=2(4), 2*7+x4*0=0(5), x4*7=0(6)]",1,,,2,30741,30
4,1,4,0,3,,1,0,7,2,0,0,172,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+3*1=8(3), 0*7+3*0+x4*1=2(4), 3*7+x4*0=0(5), x4*7=0(6)]",1,,,2,31741,31
4,1,4,0,4,,1,0,7,2,0,0,173,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+4*1=8(3), 0*7+4*0+x4*1=2(4), 4*7+x4*0=0(5), x4*7=0(6)]",1,,,2,32741,32
4,1,4,0,5,,1,0,7,2,0,0,174,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+5*1=8(3), 0*7+5*0+x4*1=2(4), 5*7+x4*0=0(5), x4*7=0(6)]",1,,,2,33741,33
4,1,4,0,6,,1,0,7,2,0,0,175,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+6*1=8(3), 0*7+6*0+x4*1=2(4), 6*7+x4*0=0(5), x4*7=0(6)]",1,,,2,34741,34
4,1,4,0,7,,1,0,7,2,0,0,176,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+7*1=8(3), 0*7+7*0+x4*1=2(4), 7*7+x4*0=0(5), x4*7=0(6)]",1,,,2,35741,35
4,1,4,0,8,,1,0,7,2,0,0,177,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+8*1=8(3), 0*7+8*0+x4*1=2(4), 8*7+x4*0=0(5), x4*7=0(6)]",1,,,2,36741,36
4,1,4,0,9,,1,0,7,2,0,0,178,157,"[1*1=1(0), 1*0+4*1=4(1), 1*7+4*0+0*1=7(2), 4*7+0*0+9*1=8(3), 0*7+9*0+x4*1=2(4), 9*7+x4*0=0(5), x4*7=0(6)]",1,,,2,37741,37
3,1,4,9,,,1,0,8,0,0,0,179,2,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+x3*1=8(3), 9*8+x3*0+x4*1=2(4), x3*8+x4*0=0(5), x4*8=0(6)]",1,,,8,1741,17
4,1,4,9,0,,1,0,8,2,0,0,180,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+0*1=8(3), 9*8+0*0+x4*1=2(4), 0*8+x4*0=0(5), x4*8=0(6)]",1,,,2,33741,33
4,1,4,9,1,,1,0,8,2,0,0,181,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+1*1=8(3), 9*8+1*0+x4*1=2(4), 1*8+x4*0=0(5), x4*8=0(6)]",1,,,2,34741,34
4,1,4,9,2,,1,0,8,2,0,0,182,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+2*1=8(3), 9*8+2*0+x4*1=2(4), 2*8+x4*0=0(5), x4*8=0(6)]",1,,,2,35741,35
4,1,4,9,3,,1,0,8,2,0,0,183,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+3*1=8(3), 9*8+3*0+x4*1=2(4), 3*8+x4*0=0(5), x4*8=0(6)]",1,,,2,36741,36
4,1,4,9,4,,1,0,8,2,0,0,184,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+4*1=8(3), 9*8+4*0+x4*1=2(4), 4*8+x4*0=0(5), x4*8=0(6)]",1,,,2,37741,37
4,1,4,9,5,,1,0,8,0,0,0,185,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+x4*1=2(4), 5*8+x4*0=0(5), x4*8=0(6)]",1,,,2,38741,38
5,1,4,9,5,0,1,0,8,2,0,0,186,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+0*1=2(4), 5*8+0*0=0(5), 0*8=0(6)]",,,,0,758741,75
5,1,4,9,5,1,1,0,8,2,0,0,187,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+1*1=2(4), 5*8+1*0=0(5), 1*8=0(6)]",,,,0,768741,76
5,1,4,9,5,2,1,0,8,2,0,0,188,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+2*1=2(4), 5*8+2*0=0(5), 2*8=0(6)]",,,,0,778741,77
5,1,4,9,5,3,1,0,8,2,0,0,189,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+3*1=2(4), 5*8+3*0=0(5), 3*8=0(6)]",,,,0,788741,78
5,1,4,9,5,4,1,0,8,2,0,0,190,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+4*1=2(4), 5*8+4*0=0(5), 4*8=0(6)]",,,,0,798741,79
5,1,4,9,5,5,1,0,8,2,0,0,191,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+5*1=2(4), 5*8+5*0=0(5), 5*8=0(6)]",,,,0,808741,80
5,1,4,9,5,6,1,0,8,2,0,0,192,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+6*1=2(4), 5*8+6*0=0(5), 6*8=0(6)]",,,,0,818741,81
5,1,4,9,5,7,1,0,8,0,0,0,193,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+7*1=2(4), 5*8+7*0=0(5), 7*8=0(6)]",,,,0,828741,82
6,1,4,9,5,7,1,0,8,2,0,0,194,193,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+7*1=2(4), 5*8+7*0=0(5), 7*8=0(6)]",,,,0,4828741,48
5,1,4,9,5,8,1,0,8,2,0,0,195,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+8*1=2(4), 5*8+8*0=0(5), 8*8=0(6)]",,,,0,838741,83
5,1,4,9,5,9,1,0,8,2,0,0,196,185,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+5*1=8(3), 9*8+5*0+9*1=2(4), 5*8+9*0=0(5), 9*8=0(6)]",,,,0,848741,84
4,1,4,9,6,,1,0,8,2,0,0,197,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+6*1=8(3), 9*8+6*0+x4*1=2(4), 6*8+x4*0=0(5), x4*8=0(6)]",1,,,2,39741,39
4,1,4,9,7,,1,0,8,2,0,0,198,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+7*1=8(3), 9*8+7*0+x4*1=2(4), 7*8+x4*0=0(5), x4*8=0(6)]",1,,,2,40741,40
4,1,4,9,8,,1,0,8,2,0,0,199,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+8*1=8(3), 9*8+8*0+x4*1=2(4), 8*8+x4*0=0(5), x4*8=0(6)]",1,,,2,41741,41
4,1,4,9,9,,1,0,8,2,0,0,200,179,"[1*1=1(0), 1*0+4*1=4(1), 1*8+4*0+9*1=7(2), 4*8+9*0+9*1=8(3), 9*8+9*0+x4*1=2(4), 9*8+x4*0=0(5), x4*8=0(6)]",1,,,2,42741,42
3,1,4,8,,,1,0,9,0,0,0,201,2,"[1*1=1(0), 1*0+4*1=4(1), 1*9+4*0+8*1=7(2), 4*9+8*0+x3*1=8(3), 8*9+x3*0+x4*1=2(4), x3*9+x4*0=0(5), x4*9=0(6)]",1,,,8,1741,17
4,1,4,8,0,,1,0,9,2,0,0,202,201,"[1*1=1(0), 1*0+4*1=4(1), 1*9+4*0+8*1=7(2), 4*9+8*0+0*1=8(3), 8*9+0*0+x4*1=2(4), 0*9+x4*0=0(5), x4*9=0(6)]",1,,,2,37741,37
