ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,a,b,c,n,rest,rest2,nombre,x,y,ID_RESOLUTION,a2,b2
2,1,9,5,,,1,1,0,0,0,1,1114,1113,1,1,9,5,101,10,83501,91,11,1106,5,0
3,1,9,5,7,,1,1,0,0,0,1,1192,1114,1,,5,3,1501,15,83501,591,11,10108,7,
4,1,9,5,7,0,1,1,0,1,1,1,1193,1192,1,,7,8,13501,13,83501,7591,11,10101,0,
0,3,,,,,9,,,0,0,1,11112,,,,0,7,1,0,83507,0,0,10040,3,9
1,3,1,,,,9,3,,0,0,1,14446,11112,9,3,0,0,27,27,83507,3,9,3932,1,3
2,3,1,1,,,9,3,7,0,0,1,15224,14446,9,3,3,5,207,20,83507,13,39,3972,1,7
3,3,1,1,0,,9,3,7,0,0,1,15225,15224,9,,10,3,3507,35,83507,113,739,10101,0,
4,3,1,1,0,0,9,3,7,1,1,1,15226,15225,9,,7,8,13507,13,83507,113,739,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,83507,0,0,10072,7,1
1,7,0,,,,1,0,,0,0,1,22224,22223,1,7,0,0,7,7,83507,7,1,7101,0,0
2,7,0,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,7,0,83507,7,1,7106,5,0
3,7,0,5,3,,1,0,0,0,0,1,22259,22225,1,,0,3,507,5,83507,507,1,10104,3,
4,7,0,5,3,8,1,0,0,1,1,1,22268,22259,1,,0,8,3507,3,83507,3507,1,10109,8,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,83507,0,0,10094,9,3
1,9,3,,,,3,1,,0,0,1,34446,33334,3,9,0,0,27,27,83507,9,3,9314,3,1
2,9,3,7,,,3,1,1,0,0,1,34558,34446,3,9,3,5,207,20,83507,39,13,9318,7,1
3,9,3,7,0,,3,1,1,0,0,1,34559,34558,3,,10,3,3507,35,83507,739,113,10101,0,
4,9,3,7,0,0,3,1,1,1,1,1,34560,34559,3,,7,8,13507,13,83507,739,113,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,83513,0,0,10014,1,3
1,1,3,,,,3,2,,0,0,1,2224,1,3,1,0,1,3,3,83513,1,3,1324,3,2
2,1,3,6,,,3,2,0,0,0,1,2225,2224,3,1,6,5,113,11,83513,31,23,1307,6,0
3,1,3,6,3,,3,2,0,0,0,1,2259,2225,3,,12,3,2513,25,83513,631,23,10104,3,
4,1,3,6,3,0,3,2,0,1,1,1,2260,2259,3,,6,8,23513,23,83513,3631,23,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83513,0,0,10032,3,1
1,3,1,,,,1,0,,0,0,1,11113,11112,1,3,0,1,3,3,83513,3,1,3102,1,0
2,3,1,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,13,1,83513,13,1,3106,5,0
3,3,1,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,513,5,83513,513,1,10104,3,
4,3,1,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3513,3,83513,3513,1,10109,8,
0,3,,,,,5,,,0,0,1,11112,,,,0,5,1,0,83515,0,0,10036,3,5
1,3,0,,,,5,0,,0,0,1,11113,11112,5,3,0,1,15,15,83515,3,5,3501,0,0
2,3,0,7,,,5,0,0,0,0,1,11447,11113,5,3,0,5,15,1,83515,3,5,3508,7,0
3,3,0,7,6,,5,0,0,0,0,1,11514,11447,5,,0,3,3515,35,83515,703,5,10107,6,
4,3,0,7,6,1,5,0,0,1,1,1,11516,11514,5,,0,8,33515,33,83515,6703,5,10102,1,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,83515,0,0,10052,5,1
1,5,1,,,,1,0,,0,0,1,22224,22223,1,5,0,1,5,5,83515,5,1,5102,1,0
2,5,1,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,15,1,83515,15,1,5106,5,0
3,5,1,5,3,,1,0,0,0,0,1,22259,22225,1,,0,3,515,5,83515,515,1,10104,3,
4,5,1,5,3,8,1,0,0,1,1,1,22268,22259,1,,0,8,3515,3,83515,3515,1,10109,8,
0,7,,,,,7,,,0,0,1,22223,,,,0,9,1,0,83519,0,0,10078,7,7
1,7,7,,,,7,4,,0,0,1,26668,22223,7,7,0,1,49,49,83519,7,7,7748,7,4
2,7,7,7,,,7,4,0,0,0,1,26669,26668,7,7,28,5,819,81,83519,77,47,7708,7,0
3,7,7,7,1,,7,4,0,0,0,1,26681,26669,7,,28,3,8519,85,83519,777,47,10102,1,
4,7,7,7,1,0,7,4,0,1,1,1,26682,26681,7,,4,8,43519,43,83519,1777,47,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,83519,0,0,10092,9,1
1,9,1,,,,1,0,,0,0,1,33335,33334,1,9,0,1,9,9,83519,9,1,9102,1,0
2,9,1,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,19,1,83519,19,1,9106,5,0
3,9,1,5,3,,1,0,0,0,0,1,33370,33336,1,,0,3,519,5,83519,519,1,10104,3,
4,9,1,5,3,8,1,0,0,1,1,1,33379,33370,1,,0,8,3519,3,83519,3519,1,10109,8,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,83527,0,0,10018,1,7
1,1,0,,,,7,2,,0,0,1,2224,1,7,1,0,2,7,7,83527,1,7,1721,0,2
2,1,0,1,,,7,2,8,0,0,1,3113,2224,7,1,0,5,27,2,83527,1,27,1782,1,8
3,1,0,1,0,,7,2,8,0,0,1,3114,3113,7,,2,3,1527,15,83527,101,827,10101,0,
4,1,0,1,0,0,7,2,8,1,1,1,3115,3114,7,,8,8,3527,3,83527,101,827,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,83527,0,0,10072,7,1
1,7,2,,,,1,0,,0,0,1,22224,22223,1,7,0,2,7,7,83527,7,1,7103,2,0
2,7,2,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,27,2,83527,27,1,7106,5,0
3,7,2,5,3,,1,0,0,0,0,1,22259,22225,1,,0,3,527,5,83527,527,1,10104,3,
4,7,2,5,3,8,1,0,0,1,1,1,22268,22259,1,,0,8,3527,3,83527,3527,1,10109,8,
2,7,2,8,,,1,0,1,0,0,1,22336,22224,1,7,0,5,27,2,83527,27,1,7119,8,1
3,7,2,8,0,,1,0,1,0,0,1,22337,22336,1,,2,3,1527,15,83527,827,101,10101,0,
4,7,2,8,0,0,1,0,1,1,1,1,22338,22337,1,,8,8,3527,3,83527,827,101,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,83531,0,0,10012,1,1
1,1,3,,,,1,0,,0,0,1,2,1,1,1,0,3,1,1,83531,1,1,1104,3,0
2,1,3,5,,,1,0,0,0,0,1,3,2,1,1,0,5,31,3,83531,31,1,1106,5,0
3,1,3,5,3,,1,0,0,0,0,1,37,3,1,,0,3,531,5,83531,531,1,10104,3,
4,1,3,5,3,8,1,0,0,1,1,1,46,37,1,,0,8,3531,3,83531,3531,1,10109,8,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,83531,0,0,10038,3,7
1,3,3,,,,7,0,,0,0,1,11113,11112,7,3,0,3,21,21,83531,3,7,3704,3,0
2,3,3,9,,,7,0,0,0,0,1,11114,11113,7,3,0,5,231,23,83531,33,7,3710,9,0
3,3,3,9,1,,7,0,0,0,0,1,11126,11114,7,,0,3,6531,65,83531,933,7,10102,1,
4,3,3,9,1,1,7,0,0,1,1,1,11128,11126,7,,0,8,13531,13,83531,1933,7,10102,1,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,83533,0,0,10014,1,3
1,1,1,,,,3,0,,0,0,1,2,1,3,1,0,3,3,3,83533,1,3,1302,1,0
2,1,1,8,,,3,0,1,0,0,1,114,2,3,1,0,5,33,3,83533,11,3,1319,8,1
3,1,1,8,0,,3,0,1,0,0,1,115,114,3,,1,3,2533,25,83533,811,103,10101,0,
4,1,1,8,0,0,3,0,1,1,1,1,116,115,3,,8,8,3533,3,83533,811,103,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83533,0,0,10032,3,1
1,3,3,,,,1,0,,0,0,1,11113,11112,1,3,0,3,3,3,83533,3,1,3104,3,0
2,3,3,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,33,3,83533,33,1,3106,5,0
3,3,3,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,533,5,83533,533,1,10104,3,
4,3,3,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3533,3,83533,3533,1,10109,8,
1,3,0,,,,1,1,,0,0,1,12224,11112,1,3,0,3,3,3,83533,3,1,3111,0,1
2,3,0,1,,,1,1,8,0,0,1,13113,12224,1,3,0,5,33,3,83533,3,11,3182,1,8
3,3,0,1,0,,1,1,8,0,0,1,13114,13113,1,,1,3,2533,25,83533,103,811,10101,0,
4,3,0,1,0,0,1,1,8,1,1,1,13115,13114,1,,8,8,3533,3,83533,103,811,10101,0,
0,1,,,,,9,,,0,0,1,1,,,,0,9,1,0,83539,0,0,10020,1,9
1,1,0,,,,9,3,,0,0,1,3335,1,9,1,0,3,9,9,83539,1,9,1931,0,3
2,1,0,6,,,9,3,1,0,0,1,3447,3335,9,1,0,5,39,3,83539,1,39,1917,6,1
3,1,0,6,0,,9,3,1,0,0,1,3448,3447,9,,18,3,5539,55,83539,601,139,10101,0,
4,1,0,6,0,0,9,3,1,1,1,1,3449,3448,9,,6,8,23539,23,83539,601,139,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,83539,0,0,10092,9,1
1,9,3,,,,1,0,,0,0,1,33335,33334,1,9,0,3,9,9,83539,9,1,9104,3,0
2,9,3,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,39,3,83539,39,1,9106,5,0
3,9,3,5,3,,1,0,0,0,0,1,33370,33336,1,,0,3,539,5,83539,539,1,10104,3,
4,9,3,5,3,8,1,0,0,1,1,1,33379,33370,1,,0,8,3539,3,83539,3539,1,10109,8,
2,9,3,1,,,1,0,6,0,0,1,34002,33335,1,9,0,5,39,3,83539,39,1,9162,1,6
3,9,3,1,0,,1,0,6,0,0,1,34003,34002,1,,18,3,5539,55,83539,139,601,10101,0,
4,9,3,1,0,0,1,0,6,1,1,1,34004,34003,1,,6,8,23539,23,83539,139,601,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,83541,0,0,10012,1,1
1,1,4,,,,1,0,,0,0,1,2,1,1,1,0,4,1,1,83541,1,1,1105,4,0
2,1,4,5,,,1,0,0,0,0,1,3,2,1,1,0,5,41,4,83541,41,1,1106,5,0
3,1,4,5,3,,1,0,0,0,0,1,37,3,1,,0,3,541,5,83541,541,1,10104,3,
4,1,4,5,3,8,1,0,0,1,1,1,46,37,1,,0,8,3541,3,83541,3541,1,10109,8,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,83541,0,0,10074,7,3
1,7,4,,,,3,0,,0,0,1,22224,22223,3,7,0,4,21,21,83541,7,3,7305,4,0
2,7,4,8,,,3,0,0,0,0,1,22225,22224,3,7,0,5,141,14,83541,47,3,7309,8,0
3,7,4,8,7,,3,0,0,0,0,1,22303,22225,3,,0,3,2541,25,83541,847,3,10108,7,
4,7,4,8,7,2,3,0,0,1,1,1,22306,22303,3,,0,8,23541,23,83541,7847,3,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83543,0,0,10032,3,1
1,3,4,,,,1,0,,0,0,1,11113,11112,1,3,0,4,3,3,83543,3,1,3105,4,0
2,3,4,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,43,4,83543,43,1,3106,5,0
3,3,4,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,543,5,83543,543,1,10104,3,
4,3,4,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3543,3,83543,3543,1,10109,8,
0,7,,,,,9,,,0,0,1,22223,,,,0,3,1,0,83543,0,0,10080,7,9
1,7,9,,,,9,1,,0,0,1,23335,22223,9,7,0,4,63,63,83543,7,9,7920,9,1
2,7,9,3,,,9,1,0,0,0,1,23336,23335,9,7,9,5,943,94,83543,97,19,7904,3,0
3,7,9,3,4,,9,1,0,0,0,1,23381,23336,9,,3,3,4543,45,83543,397,19,10105,4,
4,7,9,3,4,0,9,1,0,1,1,1,23382,23381,9,,4,8,43543,43,83543,4397,19,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,83551,0,0,10012,1,1
1,1,5,,,,1,0,,0,0,1,2,1,1,1,0,5,1,1,83551,1,1,1106,5,0
2,1,5,5,,,1,0,0,0,0,1,3,2,1,1,0,5,51,5,83551,51,1,1106,5,0
3,1,5,5,3,,1,0,0,0,0,1,37,3,1,,0,3,551,5,83551,551,1,10104,3,
4,1,5,5,3,8,1,0,0,1,1,1,46,37,1,,0,8,3551,3,83551,3551,1,10109,8,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,83551,0,0,10074,7,3
1,7,2,,,,3,1,,0,0,1,23335,22223,3,7,0,5,21,21,83551,7,3,7313,2,1
2,7,2,4,,,3,1,0,0,0,1,23336,23335,3,7,2,5,151,15,83551,27,13,7305,4,0
3,7,2,4,6,,3,1,0,0,0,1,23403,23336,3,,4,3,1551,15,83551,427,13,10107,6,
4,7,2,4,6,0,3,1,0,1,1,1,23404,23403,3,,6,8,23551,23,83551,6427,13,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,83553,0,0,10014,1,3
1,1,5,,,,3,0,,0,0,1,2,1,3,1,0,5,3,3,83553,1,3,1306,5,0
2,1,5,8,,,3,0,0,0,0,1,3,2,3,1,0,5,153,15,83553,51,3,1309,8,0
3,1,5,8,7,,3,0,0,0,0,1,81,3,3,,0,3,2553,25,83553,851,3,10108,7,
4,1,5,8,7,2,3,0,0,1,1,1,84,81,3,,0,8,23553,23,83553,7851,3,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83553,0,0,10032,3,1
1,3,5,,,,1,0,,0,0,1,11113,11112,1,3,0,5,3,3,83553,3,1,3106,5,0
2,3,5,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,53,5,83553,53,1,3106,5,0
3,3,5,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,553,5,83553,553,1,10104,3,
4,3,5,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3553,3,83553,3553,1,10109,8,
0,3,,,,,3,,,0,0,1,11112,,,,0,9,1,0,83569,0,0,10034,3,3
1,3,9,,,,3,3,,0,0,1,14446,11112,3,3,0,6,9,9,83569,3,3,3340,9,3
2,3,9,1,,,3,3,4,0,0,1,14891,14446,3,3,27,5,369,36,83569,93,33,3342,1,4
3,3,9,1,0,,3,3,4,0,0,1,14892,14891,3,,39,3,4569,45,83569,193,433,10101,0,
4,3,9,1,0,0,3,3,4,1,1,1,14893,14892,3,,4,8,43569,43,83569,193,433,10101,0,
1,3,3,,,,3,9,,0,0,1,21112,11112,3,3,0,6,9,9,83569,3,3,3394,3,9
2,3,3,4,,,3,9,1,0,0,1,21224,21112,3,3,27,5,369,36,83569,33,93,3315,4,1
3,3,3,4,0,,3,9,1,0,0,1,21225,21224,3,,39,3,4569,45,83569,433,193,10101,0,
4,3,3,4,0,0,3,9,1,1,1,1,21226,21225,3,,4,8,43569,43,83569,433,193,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,83569,0,0,10092,9,1
1,9,6,,,,1,0,,0,0,1,33335,33334,1,9,0,6,9,9,83569,9,1,9107,6,0
2,9,6,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,69,6,83569,69,1,9106,5,0
3,9,6,5,3,,1,0,0,0,0,1,33370,33336,1,,0,3,569,5,83569,569,1,10104,3,
4,9,6,5,3,8,1,0,0,1,1,1,33379,33370,1,,0,8,3569,3,83569,3569,1,10109,8,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83573,0,0,10032,3,1
1,3,7,,,,1,0,,0,0,1,11113,11112,1,3,0,7,3,3,83573,3,1,3108,7,0
2,3,7,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,73,7,83573,73,1,3106,5,0
3,3,7,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,573,5,83573,573,1,10104,3,
4,3,7,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3573,3,83573,3573,1,10109,8,
0,9,,,,,7,,,0,0,1,33334,,,,0,3,1,0,83573,0,0,10098,9,7
1,9,3,,,,7,0,,0,0,1,33335,33334,7,9,0,7,63,63,83573,9,7,9704,3,0
2,9,3,9,,,7,0,0,0,0,1,33336,33335,7,9,0,5,273,27,83573,39,7,9710,9,0
3,9,3,9,1,,7,0,0,0,0,1,33348,33336,7,,0,3,6573,65,83573,939,7,10102,1,
4,9,3,9,1,1,7,0,0,1,1,1,33350,33348,7,,0,8,13573,13,83573,1939,7,10102,1,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,83587,0,0,10018,1,7
1,1,4,,,,7,0,,0,0,1,2,1,7,1,0,8,7,7,83587,1,7,1705,4,0
2,1,4,9,,,7,0,0,0,0,1,3,2,7,1,0,5,287,28,83587,41,7,1710,9,0
3,1,4,9,1,,7,0,0,0,0,1,15,3,7,,0,3,6587,65,83587,941,7,10102,1,
4,1,4,9,1,1,7,0,0,1,1,1,17,15,7,,0,8,13587,13,83587,1941,7,10102,1,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,83587,0,0,10072,7,1
1,7,8,,,,1,0,,0,0,1,22224,22223,1,7,0,8,7,7,83587,7,1,7109,8,0
2,7,8,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,87,8,83587,87,1,7106,5,0
3,7,8,5,3,,1,0,0,0,0,1,22259,22225,1,,0,3,587,5,83587,587,1,10104,3,
4,7,8,5,3,8,1,0,0,1,1,1,22268,22259,1,,0,8,3587,3,83587,3587,1,10109,8,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,83593,0,0,10032,3,1
1,3,9,,,,1,0,,0,0,1,11113,11112,1,3,0,9,3,3,83593,3,1,3110,9,0
2,3,9,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,93,9,83593,93,1,3106,5,0
3,3,9,5,3,,1,0,0,0,0,1,11148,11114,1,,0,3,593,5,83593,593,1,10104,3,
4,3,9,5,3,8,1,0,0,1,1,1,11157,11148,1,,0,8,3593,3,83593,3593,1,10109,8,
0,7,,,,,9,,,0,0,1,22223,,,,0,3,1,0,83593,0,0,10080,7,9
1,7,6,,,,9,7,,0,0,1,30001,22223,9,7,0,9,63,63,83593,7,9,7977,6,7
2,7,6,4,,,9,7,1,0,0,1,30113,30001,9,7,42,5,1093,109,83593,67,79,7915,4,1
3,7,6,4,0,,9,7,1,0,0,1,30114,30113,9,,34,3,9593,95,83593,467,179,10101,0,
4,7,6,4,0,0,9,7,1,1,1,1,30115,30114,9,,4,8,43593,43,83593,467,179,10101,0,
0,9,,,,,7,,,0,0,1,33334,,,,0,3,1,0,83593,0,0,10098,9,7
1,9,7,,,,7,6,,0,0,1,40001,33334,7,9,0,9,63,63,83593,9,7,9768,7,6
2,9,7,1,,,7,6,4,0,0,1,40446,40001,7,9,42,5,1093,109,83593,79,67,9742,1,4
3,9,7,1,0,,7,6,4,0,0,1,40447,40446,7,,34,3,9593,95,83593,179,467,10101,0,
4,9,7,1,0,0,7,6,4,1,1,1,40448,40447,7,,4,8,43593,43,83593,179,467,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,83599,0,0,10092,9,1
1,9,9,,,,1,0,,0,0,1,33335,33334,1,9,0,9,9,9,83599,9,1,9110,9,0
2,9,9,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,99,9,83599,99,1,9106,5,0
3,9,9,5,3,,1,0,0,0,0,1,33370,33336,1,,0,3,599,5,83599,599,1,10104,3,
4,9,9,5,3,8,1,0,0,1,1,1,33379,33370,1,,0,8,3599,3,83599,3599,1,10109,8,
1,9,3,,,,1,4,,0,0,1,37779,33334,1,9,0,9,9,9,83599,9,1,9144,3,4
2,9,3,0,,,1,4,0,0,0,1,37780,37779,1,9,12,5,399,39,83599,39,41,9101,0,0
3,9,3,0,2,,1,4,0,0,0,1,37803,37780,1,,0,3,1599,15,83599,39,41,10103,2,
4,9,3,0,2,0,1,4,0,1,1,1,37804,37803,1,,8,8,3599,3,83599,2039,41,10101,0,
0,1,,,,,5,,,0,0,1,1,,,,0,5,1,0,84505,0,0,10016,1,5
1,1,0,,,,5,0,,0,0,1,2,1,5,1,0,0,5,5,84505,1,5,1501,0,0
2,1,0,9,,,5,0,0,0,0,1,447,2,5,1,0,5,5,0,84505,1,5,1510,9,0
3,1,0,9,6,,5,0,0,0,0,1,514,447,5,,0,4,4505,45,84505,901,5,10107,6,
4,1,0,9,6,1,5,0,0,1,1,1,516,514,5,,0,8,34505,34,84505,6901,5,10102,1,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,84505,0,0,10052,5,1
1,5,0,,,,1,0,,0,0,1,22224,22223,1,5,0,0,5,5,84505,5,1,5101,0,0
2,5,0,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,5,0,84505,5,1,5106,5,0
3,5,0,5,4,,1,0,0,0,0,1,22270,22225,1,,0,4,505,5,84505,505,1,10105,4,
4,5,0,5,4,8,1,0,0,1,1,1,22279,22270,1,,0,8,4505,4,84505,4505,1,10109,8,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,84511,0,0,10012,1,1
1,1,1,,,,1,0,,0,0,1,2,1,1,1,0,1,1,1,84511,1,1,1102,1,0
2,1,1,5,,,1,0,0,0,0,1,3,2,1,1,0,5,11,1,84511,11,1,1106,5,0
3,1,1,5,4,,1,0,0,0,0,1,48,3,1,,0,4,511,5,84511,511,1,10105,4,
4,1,1,5,4,8,1,0,0,1,1,1,57,48,1,,0,8,4511,4,84511,4511,1,10109,8,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,84511,0,0,10038,3,7
1,3,7,,,,7,0,,0,0,1,11113,11112,7,3,0,1,21,21,84511,3,7,3708,7,0
2,3,7,0,,,7,0,0,0,0,1,11114,11113,7,3,0,5,511,51,84511,73,7,3701,0,0
3,3,7,0,2,,7,0,0,0,0,1,11137,11114,7,,0,4,511,5,84511,73,7,10103,2,
4,3,7,0,2,1,7,0,0,1,1,1,11139,11137,7,,0,8,14511,14,84511,2073,7,10102,1,
0,3,,,,,5,,,0,0,1,11112,,,,0,5,1,0,84515,0,0,10036,3,5
1,3,0,,,,5,0,,0,0,1,11113,11112,5,3,0,1,15,15,84515,3,5,3501,0,0
2,3,0,9,,,5,0,0,0,0,1,11558,11113,5,3,0,5,15,1,84515,3,5,3510,9,0
3,3,0,9,6,,5,0,0,0,0,1,11625,11558,5,,0,4,4515,45,84515,903,5,10107,6,
4,3,0,9,6,1,5,0,0,1,1,1,11627,11625,5,,0,8,34515,34,84515,6903,5,10102,1,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,84515,0,0,10052,5,1
1,5,1,,,,1,0,,0,0,1,22224,22223,1,5,0,1,5,5,84515,5,1,5102,1,0
2,5,1,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,15,1,84515,15,1,5106,5,0
3,5,1,5,4,,1,0,0,0,0,1,22270,22225,1,,0,4,515,5,84515,515,1,10105,4,
4,5,1,5,4,8,1,0,0,1,1,1,22279,22270,1,,0,8,4515,4,84515,4515,1,10109,8,
0,3,,,,,9,,,0,0,1,11112,,,,0,7,1,0,84517,0,0,10040,3,9
1,3,2,,,,9,7,,0,0,1,18890,11112,9,3,0,1,27,27,84517,3,9,3973,2,7
2,3,2,2,,,9,7,3,0,0,1,19224,18890,9,3,14,5,417,41,84517,23,79,3933,2,3
3,3,2,2,0,,9,7,3,0,0,1,19225,19224,9,,20,4,4517,45,84517,223,379,10101,0,
4,3,2,2,0,0,9,7,3,1,1,1,19226,19225,9,,6,8,24517,24,84517,223,379,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,84517,0,0,10072,7,1
1,7,1,,,,1,0,,0,0,1,22224,22223,1,7,0,1,7,7,84517,7,1,7102,1,0
2,7,1,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,17,1,84517,17,1,7106,5,0
3,7,1,5,4,,1,0,0,0,0,1,22270,22225,1,,0,4,517,5,84517,517,1,10105,4,
4,7,1,5,4,8,1,0,0,1,1,1,22279,22270,1,,0,8,4517,4,84517,4517,1,10109,8,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,84517,0,0,10094,9,3
1,9,7,,,,3,2,,0,0,1,35557,33334,3,9,0,1,27,27,84517,9,3,9328,7,2
2,9,7,3,,,3,2,2,0,0,1,35780,35557,3,9,14,5,417,41,84517,79,23,9324,3,2
3,9,7,3,0,,3,2,2,0,0,1,35781,35780,3,,20,4,4517,45,84517,379,223,10101,0,
4,9,7,3,0,0,3,2,2,1,1,1,35782,35781,3,,6,8,24517,24,84517,379,223,10101,0,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,84527,0,0,10018,1,7
1,1,8,,,,7,6,,0,0,1,6668,1,7,1,0,2,7,7,84527,1,7,1769,8,6
2,1,8,1,,,7,6,4,0,0,1,7113,6668,7,1,48,5,627,62,84527,81,67,1742,1,4
3,1,8,1,0,,7,6,4,0,0,1,7114,7113,7,,38,4,6527,65,84527,181,467,10101,0,
4,1,8,1,0,0,7,6,4,1,1,1,7115,7114,7,,4,8,44527,44,84527,181,467,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,84527,0,0,10072,7,1
1,7,2,,,,1,0,,0,0,1,22224,22223,1,7,0,2,7,7,84527,7,1,7103,2,0
2,7,2,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,27,2,84527,27,1,7106,5,0
3,7,2,5,4,,1,0,0,0,0,1,22270,22225,1,,0,4,527,5,84527,527,1,10105,4,
4,7,2,5,4,8,1,0,0,1,1,1,22279,22270,1,,0,8,4527,4,84527,4527,1,10109,8,
1,7,6,,,,1,8,,0,0,1,31112,22223,1,7,0,2,7,7,84527,7,1,7187,6,8
2,7,6,4,,,1,8,1,0,0,1,31224,31112,1,7,48,5,627,62,84527,67,81,7115,4,1
3,7,6,4,0,,1,8,1,0,0,1,31225,31224,1,,38,4,6527,65,84527,467,181,10101,0,
4,7,6,4,0,0,1,8,1,1,1,1,31226,31225,1,,4,8,44527,44,84527,467,181,10101,0,
0,7,,,,,7,,,0,0,1,22223,,,,0,9,1,0,84529,0,0,10078,7,7
1,7,3,,,,7,1,,0,0,1,23335,22223,7,7,0,2,49,49,84529,7,7,7714,3,1
2,7,3,1,,,7,1,6,0,0,1,24002,23335,7,7,3,5,329,32,84529,37,17,7762,1,6
3,7,3,1,0,,7,1,6,0,0,1,24003,24002,7,,19,4,5529,55,84529,137,617,10101,0,
4,7,3,1,0,0,7,1,6,1,1,1,24004,24003,7,,6,8,24529,24,84529,137,617,10101,0,
1,7,1,,,,7,3,,0,0,1,25557,22223,7,7,0,2,49,49,84529,7,7,7732,1,3
2,7,1,6,,,7,3,1,0,0,1,25669,25557,7,7,3,5,329,32,84529,17,37,7717,6,1
3,7,1,6,0,,7,3,1,0,0,1,25670,25669,7,,19,4,5529,55,84529,617,137,10101,0,
4,7,1,6,0,0,7,3,1,1,1,1,25671,25670,7,,6,8,24529,24,84529,617,137,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,84529,0,0,10092,9,1
1,9,2,,,,1,0,,0,0,1,33335,33334,1,9,0,2,9,9,84529,9,1,9103,2,0
